year,month,temp,total-error-variance,high-frequency-error-variance,low-frequency-error-variance,bias-error-variance,diagnostic variable,diagnostic variable,diagnostic variable
1916,10,-0.554244,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1916,11,-0.677869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1916,12,-1.026601,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,1,-0.919987,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,2,-0.978280,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,3,-1.002476,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,4,-0.848176,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,5,-0.854037,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,6,-0.721169,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,7,-0.554489,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,8,-0.509293,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,9,-0.488419,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,10,-0.639739,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,11,-0.603339,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1917,12,-0.804758,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,1,-0.758092,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,2,-0.726663,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,3,-0.637905,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,4,-0.740757,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,5,-0.724949,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,6,-0.652423,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,7,-0.572508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,8,-0.574922,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,9,-0.441183,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,10,-0.362729,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,11,-0.346924,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1918,12,-0.579596,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,1,-0.466590,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,2,-0.530104,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,3,-0.552791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,4,-0.418115,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,5,-0.548791,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,6,-0.614997,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,7,-0.563398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,8,-0.607515,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,9,-0.522970,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,10,-0.456961,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,11,-0.620590,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1919,12,-0.705587,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,1,-0.572650,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,2,-0.634069,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,3,-0.471848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,4,-0.563091,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,5,-0.581252,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,6,-0.593234,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,7,-0.564050,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,8,-0.520488,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,9,-0.463932,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,10,-0.514922,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,11,-0.513355,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1920,12,-0.744687,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,1,-0.407570,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,2,-0.535241,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,3,-0.590549,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,4,-0.589011,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,5,-0.537536,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,6,-0.545813,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,7,-0.424651,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,8,-0.471158,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,9,-0.459101,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,10,-0.339434,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,11,-0.421340,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1921,12,-0.469047,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,1,-0.608868,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,2,-0.736214,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,3,-0.466443,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,4,-0.528347,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,5,-0.600415,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,6,-0.553769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,7,-0.551659,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,8,-0.558807,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,9,-0.582090,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,10,-0.548165,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,11,-0.428562,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1922,12,-0.526353,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,1,-0.568316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,2,-0.731211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,3,-0.686266,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,4,-0.683609,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,5,-0.598180,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,6,-0.527104,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,7,-0.585216,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,8,-0.605532,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,9,-0.543148,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,10,-0.447381,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,11,-0.321573,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1923,12,-0.325147,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,1,-0.496524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,2,-0.521497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,3,-0.430193,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,4,-0.554237,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,5,-0.432104,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,6,-0.537675,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,7,-0.508865,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,8,-0.583785,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,9,-0.570497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,10,-0.579078,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,11,-0.484488,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1924,12,-0.688934,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,1,-0.677903,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,2,-0.737148,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,3,-0.622524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,4,-0.573636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,5,-0.566239,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,6,-0.595444,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,7,-0.535482,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,8,-0.449013,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,9,-0.407418,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,10,-0.424837,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,11,-0.249235,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1925,12,-0.237513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,1,-0.191411,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,2,-0.342940,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,3,-0.269899,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,4,-0.441797,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,5,-0.491356,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,6,-0.475270,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,7,-0.514843,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,8,-0.404648,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,9,-0.422915,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,10,-0.339430,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,11,-0.328039,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1926,12,-0.528003,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,1,-0.590786,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,2,-0.536857,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,3,-0.685895,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,4,-0.592019,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,5,-0.528322,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,6,-0.509822,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,7,-0.451605,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,8,-0.426978,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,9,-0.361862,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,10,-0.278971,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,11,-0.325857,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1927,12,-0.565688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,1,-0.367276,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,2,-0.445562,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,3,-0.586833,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,4,-0.569619,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,5,-0.500871,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,6,-0.596317,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,7,-0.453327,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,8,-0.471802,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,9,-0.435051,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,10,-0.436453,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,11,-0.378766,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1928,12,-0.460426,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,1,-0.734860,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,2,-0.829571,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,3,-0.676269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,4,-0.691010,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,5,-0.639808,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,6,-0.654283,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,7,-0.588843,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,8,-0.521001,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,9,-0.505645,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,10,-0.399818,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,11,-0.389710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1929,12,-0.771234,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,1,-0.604733,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,2,-0.602721,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,3,-0.437550,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,4,-0.518970,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,5,-0.491110,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,6,-0.432274,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,7,-0.416677,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,8,-0.387066,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,9,-0.378018,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,10,-0.302608,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,11,-0.135046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1930,12,-0.340793,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,1,-0.388513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,2,-0.513338,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,3,-0.423393,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,4,-0.486113,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,5,-0.457695,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,6,-0.325317,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,7,-0.299704,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
1931,8,-0.293778,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000
